movie_id,tmdb_id,imdb_id,title,genres,overview,keyword_names,top_cast,director,release_year,vote_average,vote_count,has_content_features,metadata_soup
94,9283.0,115639,Beautiful Girls (1996),Comedy|Drama|Romance,,[],[],,1996.0,,,False,Comedy Drama Romance
95,9208.0,115759,Broken Arrow (1996),Action|Adventure|Thriller,"When rogue stealth-fighter pilot Vic Deakins deliberately drops off the radar while on maneuvers, the Air Force ends up with two stolen nuclear warheads -- and Deakins's co-pilot, Riley Hale, is the military's only hope for getting them back. Traversing the deserted canyons of Utah, Hale teams with park ranger Terry Carmichael to put Deakins back in his box.","['helicopter', 'river', 'captain', 'underground', 'mexican standoff', 'countdown', 'pilot', 'fistfight', 'canyon', 'major', 'betrayal', 'gunfight', 'train', 'explosion', 'park ranger', 'desert', 'military', 'nuclear device', 'boxing', 'stealth aircraft', 'abandoned mine', 'humvee']","['John Travolta', 'Christian Slater', 'Samantha Mathis']",John Woo,1996.0,5.7,453.0,True,Action Adventure Thriller helicopter river captain underground mexicanstandoff countdown pilot fistfight canyon major betrayal gunfight train explosion parkranger desert military nucleardevice boxing stealthaircraft abandonedmine humvee JohnTravolta ChristianSlater SamanthaMathis JohnWoo
96,40154.0,113403,In the Bleak Midwinter (1995),Comedy|Drama,,[],[],,1995.0,,,False,Comedy Drama
97,406.0,113247,"Hate (Haine, La) (1995)",Crime|Drama,,[],[],,1995.0,,,False,Crime Drama
99,63076.0,113283,Heidi Fleiss: Hollywood Madam (1995),Documentary,,[],[],,1995.0,,,False,Documentary
100,11062.0,115907,City Hall (1996),Drama|Thriller,"The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.","['corruption', 'undercover', 'war on drugs', 'mayor', 'drug dealer', 'presidential election', 'undercover agent', 'investigation', 'police', 'drug']","['Al Pacino', 'John Cusack', 'Bridget Fonda']",Harold Becker,1996.0,6.0,67.0,True,Drama Thriller corruption undercover warondrugs mayor drugdealer presidentialelection undercoveragent investigation police drug AlPacino JohnCusack BridgetFonda HaroldBecker
101,13685.0,115734,Bottle Rocket (1996),Adventure|Comedy|Crime|Romance,"Upon his release from a mental hospital following a nervous breakdown, the directionless Anthony joins his friend Dignan, who seems far less sane than the former. Dignan has hatched a hair-brained scheme for an as-yet-unspecified crime spree that somehow involves his former boss, the (supposedly) legendary Mr. Henry.","['brother brother relationship', 'robbery', 'burglar', 'language barrier', 'motel', 'independent film', 'psychiatric hospital', 'maid', 'theft', 'nervous breakdown', 'escapade', 'laundry room']","['Luke Wilson', 'Owen Wilson', 'Lumi Cavazos']",Wes Anderson,1996.0,6.8,281.0,True,Adventure Comedy Crime Romance brotherbrotherrelationship robbery burglar languagebarrier motel independentfilm psychiatrichospital maid theft nervousbreakdown escapade laundryroom LukeWilson OwenWilson LumiCavazos WesAnderson
102,47475.0,117102,Mr. Wrong (1996),Comedy,,[],[],,1996.0,,,False,Comedy
103,2045.0,118040,Unforgettable (1996),Mystery|Sci-Fi|Thriller,,[],[],,1996.0,,,False,Mystery SciFi Thriller
104,9614.0,116483,Happy Gilmore (1996),Comedy,"Failed hockey player-turned-golf whiz Happy Gilmore -- whose unconventional approach and antics on the grass courts the ire of rival Shooter McGavin -- is determined to win a PGA tournament so he can save his granny's house with the prize money. Meanwhile, an attractive tour publicist tries to soften Happy's image.","['loss of mother', 'loss of father', 'golf', 'sport', 'taxes']","['Adam Sandler', 'Ben Stiller', 'Christopher McDonald']",Dennis Dugan,1996.0,6.5,755.0,True,Comedy lossofmother lossoffather golf sport taxes AdamSandler BenStiller ChristopherMcDonald DennisDugan
105,688.0,112579,"Bridges of Madison County, The (1995)",Drama|Romance,Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.,"['farewell', 'adultery', 'love at first sight', 'photographer', 'wife husband relationship', 'iowa', ""love of one's life"", 'mother role', 'bridge', 'housewife', 'love letter', 'peasant', 'marriage crisis', 'photography', 'unsociability', 'secret love', 'nature documentary']","['Meryl Streep', 'Clint Eastwood', 'Annie Corley']",Clint Eastwood,1995.0,7.3,385.0,True,Drama Romance farewell adultery loveatfirstsight photographer wifehusbandrelationship iowa loveofone'slife motherrole bridge housewife loveletter peasant marriagecrisis photography unsociability secretlove naturedocumentary MerylStreep ClintEastwood AnnieCorley ClintEastwood
106,11907.0,110251,Nobody Loves Me (Keiner liebt mich) (1994),Comedy|Drama,,[],[],,1994.0,,,False,Comedy Drama
107,10874.0,117110,Muppet Treasure Island (1996),Adventure|Children|Comedy|Musical,,[],[],,1996.0,,,False,Adventure Children Comedy Musical
108,89333.0,112646,Catwalk (1996),Documentary,,[],[],,1996.0,,,False,Documentary
110,197.0,112573,Braveheart (1995),Action|Drama|War,"Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.","['individual', 'scotland', 'in love with enemy', 'legend', 'independence', 'idealism', 'revolt', 'tyranny']","['Mel Gibson', 'Catherine McCormack', 'Sophie Marceau']",Mel Gibson,1995.0,7.7,3336.0,True,Action Drama War individual scotland inlovewithenemy legend independence idealism revolt tyranny MelGibson CatherineMcCormack SophieMarceau MelGibson
111,103.0,75314,Taxi Driver (1976),Crime|Drama|Thriller,"A mentally unstable Vietnam War veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feeds his urge for violent action, attempting to save a preadolescent prostitute in the process.","['vietnam veteran', 'taxi', 'obsession', 'drug dealer', 'night shift', 'vigilante', 'alienation', 'misanthrope', 'shot to death', 'illegal prostitution', 'loner']","['Robert De Niro', 'Cybill Shepherd', 'Harvey Keitel']",Martin Scorsese,1976.0,8.0,2535.0,True,Crime Drama Thriller vietnamveteran taxi obsession drugdealer nightshift vigilante alienation misanthrope shottodeath illegalprostitution loner RobertDeNiro CybillShepherd HarveyKeitel MartinScorsese
112,33542.0,113326,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime,"Keong comes from Hong Kong to visit New York for his uncle's wedding. His uncle runs a market in the Bronx and Keong offers to help out while Uncle is on his honeymoon. During his stay in the Bronx, Keong befriends a neighbor kid and beats up some neighborhood thugs who cause problems at the market. One of those petty thugs in the local gang stumbles into a criminal situation way over his head.","['new york', 'martial arts', 'supermarket', 'gang war', 'disabled child', 'gang', 'wedding', 'diamond', 'bronx', 'duringcreditsstinger']","['Jackie Chan', 'Anita Mui', 'Françoise Yip']",Stanley Tong,1995.0,6.5,240.0,True,Action Adventure Comedy Crime newyork martialarts supermarket gangwar disabledchild gang wedding diamond bronx duringcreditsstinger JackieChan AnitaMui FrançoiseYip StanleyTong
113,43566.0,115645,Before and After (1996),Drama|Mystery,,[],[],,1996.0,,,False,Drama Mystery
116,51352.0,112373,Anne Frank Remembered (1995),Documentary,,[],[],,1995.0,,,False,Documentary
117,16934.0,115033,"Young Poisoner's Handbook, The (1995)",Crime|Drama,,[],[],,1995.0,,,False,Crime Drama
118,10324.0,116606,If Lucy Fell (1996),Comedy|Romance,,[],[],,1996.0,,,False,Comedy Romance
119,78406.0,114536,"Steal Big, Steal Little (1995)",Comedy,,[],[],,1995.0,,,False,Comedy
121,32119.0,106473,"Boys of St. Vincent, The (1992)",Drama,,[],[],,1992.0,,,False,Drama
122,11066.0,103859,Boomerang (1992),Comedy|Romance,"Marcus is a successful advertising executive who woos and beds women almost at will. After a company merger he finds that his new boss, the ravishing Jacqueline, is treating him in exactly the same way. Completely traumatised by this, his work goes badly downhill.","['role of women', 'ladykiller', 'success', ""ladies' man"", 'chefin', 'casanova', 'womanizer']","['Eddie Murphy', 'Robin Givens', 'Halle Berry']",Reginald Hudlin,1992.0,5.4,134.0,True,Comedy Romance roleofwomen ladykiller success ladies'man chefin casanova womanizer EddieMurphy RobinGivens HalleBerry ReginaldHudlin
123,11104.0,109424,Chungking Express (Chung Hing sam lam) (1994),Drama|Mystery|Romance,,[],[],,1994.0,,,False,Drama Mystery Romance
125,2074.0,116324,Flirting With Disaster (1996),Comedy,"Adopted as a child, new father Mel Colpin (Ben Stiller) decides he cannot name his son until he knows his birth parents, and determines to make a cross-country quest to find them. Accompanied by his wife, Nancy (Patricia Arquette), and an inept yet gorgeous adoption agent, Tina (Tea Leoni), he departs on an epic road trip that quickly devolves into a farce of mistaken identities, wrong turns, and overzealous and love-struck ATF agents (Josh Brolin, Richard Jenkins).","['lsd', 'looking for  birth parents', 'half-brother', 'independent film']","['Ben Stiller', 'Patricia Arquette', 'Téa Leoni']",David O. Russell,1996.0,6.3,66.0,True,Comedy lsd lookingforbirthparents half-brother independentfilm BenStiller PatriciaArquette TéaLeoni DavidO.Russell
126,27793.0,110647,"NeverEnding Story III, The (1994)",Adventure|Children|Fantasy,,[],[],,1994.0,,,False,Adventure Children Fantasy
128,290157.0,110217,Jupiter's Wife (1994),Documentary,,[],[],,1994.0,,,False,Documentary
129,110972.0,114131,Pie in the Sky (1996),Comedy|Romance,,[],[],,1996.0,,,False,Comedy Romance
132,11863.0,113451,Jade (1995),Thriller,"Someone does a nasty hatchet job on a San Fransisco big noise and the Assistant D.A. takes charge of the investigation. Through a web of blackmail and prostitution involving the Governor, an old lover of the law man emerges as a prime suspect and he has to deal with his personal feelings as well as the case.","['callgirl', 'san francisco', 'investigation', 'murder']","['David Caruso', 'Linda Fiorentino', 'Chazz Palminteri']",William Friedkin,1995.0,5.2,44.0,True,Thriller callgirl sanfrancisco investigation murder DavidCaruso LindaFiorentino ChazzPalminteri WilliamFriedkin
135,9101.0,116130,Down Periscope (1996),Comedy,,[],[],,1996.0,,,False,Comedy
137,5757.0,113756,Man of the Year (1995),Documentary,,[],[],,1995.0,,,False,Documentary
140,9302.0,118055,Up Close and Personal (1996),Drama|Romance,"Tally Atwater has a dream: to be a prime-time network newscaster. She pursues this dream with nothing but ambition, raw talent and a homemade demo tape. Warren Justice is a brilliant, hard edged, veteran newsman. He sees Tally has talent and becomes her mentor. Tally’s career takes a meteoric rise and she and Warren fall in love. The romance that results is as intense and revealing as television news itself. Yet, each breaking story, every videotaped crisis that brings them together, also threatens to drive them apart...","['miami', 'television', 'career', 'vitamin b', 'reporter']","['Robert Redford', 'Michelle Pfeiffer', 'Stockard Channing']",Jon Avnet,1996.0,5.9,50.0,True,Drama Romance miami television career vitaminb reporter RobertRedford MichellePfeiffer StockardChanning JonAvnet
141,11000.0,115685,"Birdcage, The (1996)",Comedy,,[],[],,1996.0,,,False,Comedy
144,16388.0,112585,"Brothers McMullen, The (1995)",Comedy,"Deals with the lives of the three Irish Catholic McMullen brothers from Long Island, New York, over three months, as they grapple with basic ideas and values — love, sex, marriage, religion and family — in the 1990s. Directed, written, produced by and starring Edward Burns.","['love', 'independent film', 'best friend', 'true love', 'irish catholic']","['Shari Albert', 'Maxine Bahns', 'Catharine Bolz']",Edward Burns,1995.0,6.3,23.0,True,Comedy love independentfilm bestfriend truelove irishcatholic ShariAlbert MaxineBahns CatharineBolz EdwardBurns
145,9737.0,112442,Bad Boys (1995),Action|Comedy|Crime|Drama|Thriller,"Marcus Burnett is a hen-pecked family man. Mike Lowry is a foot-loose and fancy free ladies' man. Both are Miami policemen, and both have 72 hours to reclaim a consignment of drugs stolen from under their station's nose. To complicate matters, in order to get the assistance of the sole witness to a murder, they have to pretend to be each other.","['miami', 'detective', 'handcuffs', 'airport', 'mexican standoff', 'strip club', 'witness protection', 'car crash', 'internal affairs', 'gunfight', 'explosion', 'brutality', 'foot chase', 'car chase', 'drug lord', 'hangar', 'loose cannon', 'bust', 'reference to skittles', 'black cop', 'badge', 'action hero', 'corrupt cop']","['Will Smith', 'Martin Lawrence', 'Téa Leoni']",Michael Bay,1995.0,6.5,1699.0,True,Action Comedy Crime Drama Thriller miami detective handcuffs airport mexicanstandoff stripclub witnessprotection carcrash internalaffairs gunfight explosion brutality footchase carchase druglord hangar loosecannon bust referencetoskittles blackcop badge actionhero corruptcop WillSmith MartinLawrence TéaLeoni MichaelBay
146,30765.0,112342,"Amazing Panda Adventure, The (1995)",Adventure|Children,,[],[],,1995.0,,,False,Adventure Children
147,10474.0,112461,"Basketball Diaries, The (1995)",Drama,,[],[],,1995.0,,,False,Drama
148,22279.0,112427,"Awfully Big Adventure, An (1995)",Drama,,[],[],,1995.0,,,False,Drama
149,30157.0,109093,Amateur (1994),Crime|Drama|Thriller,,[],[],,1994.0,,,False,Crime Drama Thriller
150,568.0,112384,Apollo 13 (1995),Adventure|Drama|IMAX,"The true story of technical troubles that scuttle the Apollo 13 lunar mission in 1971, risking the lives of astronaut Jim Lovell and his crew, with the failed journey turning into a thrilling saga of heroism. Drifting more than 200,000 miles from Earth, the astronauts work furiously with the ground crew to avert tragedy.","['moon', 'florida', 'nasa', 'spaceman', 'race against time', 'houston', 'based on true story', 'space', 'rescue', 'survival', 'disaster', 'explosion', 'astronaut', 'imax', 'saturn v rocket', 'courage', 'hypothermia', 'apollo program', 'cape kennedy', 'lunar mission', 'spacecraft accident']","['Tom Hanks', 'Bill Paxton', 'Kevin Bacon']",Ron Howard,1995.0,7.3,1599.0,True,Adventure Drama IMAX moon florida nasa spaceman raceagainsttime houston basedontruestory space rescue survival disaster explosion astronaut imax saturnvrocket courage hypothermia apolloprogram capekennedy lunarmission spacecraftaccident TomHanks BillPaxton KevinBacon RonHoward
